_id,userid,prizeid,status,receiveoption,createdtm
5957df92e4b0f93e9119e573,592e1c19e4b0a4ee112babbf,1498463411679,WAITING,DELIVERY,2017-07-02 00:44:50
5957fd2ce4b0cc171ed74b07,59550930e4b0b13004041b8f,1498447694156,WAITING,DELIVERY,2017-07-02 02:51:08
5957f2f6e4b03df509b910d1,59573196e4b0d5a5c805d4aa,1498462885172,WAITING,DELIVERY,2017-07-02 02:07:34
5957f2a8e4b0d74b13f65558,59573196e4b0d5a5c805d4aa,1498462885172,WAITING,DELIVERY,2017-07-02 02:06:16
59583609e4b0f93e9119e680,592eb734e4b09c162d710bd0,1498483110946,WAITING,DELIVERY,2017-07-02 06:53:45
59585cb7e4b01cb1aa778dbe,592e44f3e4b09c162d70cb92,1498463411679,WAITING,DELIVERY,2017-07-02 09:38:47
59585f70e4b007e80dc1584a,59573346e4b007e80dc145a1,1498447694156,WAITING,DELIVERY,2017-07-02 09:50:24
59585d35e4b0cc171ed74c31,5931787be4b0a4ee112cfab3,1498461455280,WAITING,DELIVERY,2017-07-02 09:40:53
59585d17e4b03f87dbd946e6,592e44f3e4b09c162d70cb92,1498463411679,WAITING,DELIVERY,2017-07-02 09:40:23
5958585be4b0cc171ed74c21,5955d2cce4b03f87dbd91c90,1498483110946,WAITING,DELIVERY,2017-07-02 09:20:11
59587555e4b01cb1aa778e62,593b7dbee4b024ae2fe562a8,1498462885172,WAITING,DELIVERY,2017-07-02 11:23:49
59587523e4b03f87dbd9478c,593b7dbee4b024ae2fe562a8,1498462885172,WAITING,DELIVERY,2017-07-02 11:22:59
59587afbe4b03f87dbd94828,59550e92e4b0db45c7140ab8,1498483110946,WAITING,DELIVERY,2017-07-02 11:47:55
59587629e4b0d74b13f65789,593b7dbee4b024ae2fe562a8,1498447694156,WAITING,DELIVERY,2017-07-02 11:27:21
59587dd2e4b0d7f3f9e49028,5957576ee4b0d5a5c805da98,1498447694156,WAITING,DELIVERY,2017-07-02 12:00:02
595894a3e4b03f87dbd94a0c,592e3a05e4b09c162d70c579,1498463411679,WAITING,DELIVERY,2017-07-02 13:37:23
59588fcde4b0f93e9119ea89,5954d064e4b0db45c713fad8,1498483110946,WAITING,DELIVERY,2017-07-02 13:16:45
59589017e4b0d74b13f659fc,5954d064e4b0db45c713fad8,1498483110946,WAITING,DELIVERY,2017-07-02 13:17:59
595891bee4b0d7f3f9e491bf,592e18a9e4b09c162d70a9af,1498463838024,WAITING,DELIVERY,2017-07-02 13:25:02
59589139e4b03df509b91551,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:22:49
59588f50e4b007e80dc15b45,5953844ee4b0b1300403c817,1498463838024,WAITING,DELIVERY,2017-07-02 13:14:40
595891b5e4b0cc171ed74f31,592e18a9e4b09c162d70a9af,1498483110946,WAITING,DELIVERY,2017-07-02 13:24:53
5958912ce4b0cc171ed74f2b,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:22:36
59583d33e4b007e80dc15752,5950fa79e4b0b130040351bf,1498483110946,WAITING,DELIVERY,2017-07-02 07:24:19
595846eee4b007e80dc1579f,594a24b2e4b0db45c7125cb7,1498447694156,WAITING,USERRECV,2017-07-02 08:05:50
59585c82e4b01cb1aa778dbb,592e44f3e4b09c162d70cb92,1498463411679,WAITING,DELIVERY,2017-07-02 09:37:54
59585d77e4b0d5a5c805e71e,5931787be4b0a4ee112cfab3,1498483110946,WAITING,DELIVERY,2017-07-02 09:41:59
59585ce1e4b0e9517d6bc912,592e44f3e4b09c162d70cb92,1498463411679,WAITING,DELIVERY,2017-07-02 09:39:29
59585d88e4b0f93e9119e76f,5931787be4b0a4ee112cfab3,1498461455280,WAITING,DELIVERY,2017-07-02 09:42:16
59585d00e4b0d74b13f656e1,592e44f3e4b09c162d70cb92,1498463411679,WAITING,DELIVERY,2017-07-02 09:40:00
595875afe4b0d7f3f9e48f3d,593b7dbee4b024ae2fe562a8,1498462885172,WAITING,DELIVERY,2017-07-02 11:25:19
59587655e4b0d74b13f6578c,593b7dbee4b024ae2fe562a8,1498462885172,WAITING,DELIVERY,2017-07-02 11:28:05
59587699e4b0e9517d6bc9ce,593b7dbee4b024ae2fe562a8,1498462885172,WAITING,DELIVERY,2017-07-02 11:29:13
59587844e4b03f87dbd947b2,5931927fe4b0a4ee112d046a,1498463838024,WAITING,DELIVERY,2017-07-02 11:36:20
59588ac5e4b03f87dbd94958,593cf0c5e4b024ae2fe5a84d,1498462885172,WAITING,DELIVERY,2017-07-02 12:55:17
59588d15e4b0d7f3f9e49163,5953844ee4b0b1300403c817,1498463838024,WAITING,DELIVERY,2017-07-02 13:05:09
5958914ae4b03f87dbd949d9,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:23:06
59589994e4b0d7f3f9e4920d,595499c8e4b0db45c713eb92,1498483110946,WAITING,DELIVERY,2017-07-02 13:58:28
59589123e4b03f87dbd949d6,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:22:27
59589166e4b01cb1aa7790b3,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:23:34
59589143e4b01cb1aa7790ad,592e18a9e4b09c162d70a9af,1498463411679,WAITING,DELIVERY,2017-07-02 13:22:59
595891c5e4b0d7f3f9e491c1,592e18a9e4b09c162d70a9af,1498463838024,WAITING,DELIVERY,2017-07-02 13:25:09
595891a7e4b01cb1aa7790b6,592e18a9e4b09c162d70a9af,1498483110946,WAITING,DELIVERY,2017-07-02 13:24:39
5958ae21e4b0f93e9119eb86,59562a39e4b03f87dbd923c7,1498461455280,WAITING,DELIVERY,2017-07-02 15:26:09
5958b7f6e4b0cc171ed75077,5953844ee4b0b1300403c817,1498463838024,WAITING,DELIVERY,2017-07-02 16:08:06
5958b843e4b0d5a5c805eb6c,5953844ee4b0b1300403c817,1498463838024,WAITING,DELIVERY,2017-07-02 16:09:23
5958ddace4b0cc171ed75309,592eb734e4b09c162d710bd0,1498483110946,WAITING,DELIVERY,2017-07-02 18:49:00
5958deb2e4b0cc171ed75325,592eb734e4b09c162d710bd0,1498483110946,WAITING,DELIVERY,2017-07-02 18:53:22
59590998e4b03f87dbd95094,5931927fe4b0a4ee112d046a,1498483110946,WAITING,DELIVERY,2017-07-02 21:56:24
59590edbe4b0cc171ed75575,594fb703e4b0b13004032350,1498447694156,WAITING,DELIVERY,2017-07-02 22:18:51
59591ef6e4b0cc171ed75685,5957144fe4b0d7f3f9e4760e,1498462885172,WAITING,DELIVERY,2017-07-02 23:27:34
595921e3e4b0cc171ed756d5,592e26bfe4b09c162d70b489,1498462885172,WAITING,DELIVERY,2017-07-02 23:40:03
595926c6e4b03f87dbd952e0,59319a73e4b09c162d7202a6,1498483110946,WAITING,USERRECV,2017-07-03 00:00:54
595926c1e4b0d7f3f9e49a88,59319a73e4b09c162d7202a6,1498483110946,WAITING,USERRECV,2017-07-03 00:00:49
59593df3e4b0cc171ed7583e,59573196e4b0d5a5c805d4aa,1498462885172,WAITING,DELIVERY,2017-07-03 01:39:47
59593dabe4b03df509b91eaf,59573196e4b0d5a5c805d4aa,1498462885172,WAITING,DELIVERY,2017-07-03 01:38:35
59594685e4b0d7f3f9e49ba0,59594038e4b03df509b91ed2,1498447694156,WAITING,DELIVERY,2017-07-03 02:16:21
595975a7e4b03df509b92088,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 05:37:27
595975d1e4b03df509b92092,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 05:38:09
59589885e4b007e80dc15b9a,59575492e4b03df509b904a0,1498447694156,WAITING,DELIVERY,2017-07-02 13:53:57
595894d0e4b0d74b13f65a33,592e3a05e4b09c162d70c579,1498463411679,WAITING,DELIVERY,2017-07-02 13:38:08
595899cfe4b0d7f3f9e4920f,595499c8e4b0db45c713eb92,1498463411679,WAITING,DELIVERY,2017-07-02 13:59:27
5958ae4ae4b0d74b13f65b14,59562a39e4b03f87dbd923c7,1498461455280,WAITING,DELIVERY,2017-07-02 15:26:50
5958ae03e4b0e9517d6bcd2e,59562a39e4b03f87dbd923c7,1498461455280,WAITING,DELIVERY,2017-07-02 15:25:39
5958b810e4b0f93e9119ebe6,5953844ee4b0b1300403c817,1498463838024,WAITING,DELIVERY,2017-07-02 16:08:32
5958de77e4b0d7f3f9e49624,592eb734e4b09c162d710bd0,1498483110946,WAITING,DELIVERY,2017-07-02 18:52:23
5958e15be4b03df509b91995,592eb734e4b09c162d710bd0,1498483110946,WAITING,DELIVERY,2017-07-02 19:04:43
595915a1e4b03df509b91c9f,592e1b3de4b09c162d70ab45,1498462885172,WAITING,DELIVERY,2017-07-02 22:47:45
5959268ee4b0d7f3f9e49a83,59319a73e4b09c162d7202a6,1498483110946,WAITING,USERRECV,2017-07-02 23:59:58
59591ec3e4b03df509b91cf2,5957144fe4b0d7f3f9e4760e,1498483110946,WAITING,DELIVERY,2017-07-02 23:26:43
595926bce4b03df509b91df4,59319a73e4b09c162d7202a6,1498483110946,WAITING,USERRECV,2017-07-03 00:00:44
595926b7e4b0cc171ed757a0,59319a73e4b09c162d7202a6,1498483110946,WAITING,USERRECV,2017-07-03 00:00:39
59593dd1e4b03df509b91eb1,59573196e4b0d5a5c805d4aa,1498462885172,WAITING,DELIVERY,2017-07-03 01:39:13
595945a4e4b0d7f3f9e49b83,59594038e4b03df509b91ed2,1498447694156,WAITING,DELIVERY,2017-07-03 02:12:36
5959530fe4b03df509b91fd9,59594464e4b0cc171ed7587a,1498463838024,WAITING,DELIVERY,2017-07-03 03:09:51
595975b8e4b03df509b9208c,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 05:37:44
5959759ee4b03df509b92086,592f9662e4b09c162d715ac3,1498463838024,WAITING,DELIVERY,2017-07-03 05:37:18
595980f8e4b0cc171ed75a53,592f9662e4b09c162d715ac3,1498463838024,WAITING,DELIVERY,2017-07-03 06:25:44
5959814ae4b0d7f3f9e49d33,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 06:27:06
5959816fe4b0d7f3f9e49d3d,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 06:27:43
59598177e4b0d7f3f9e49d3f,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 06:27:51
5959815fe4b0d7f3f9e49d39,592f9662e4b09c162d715ac3,1498483110946,WAITING,DELIVERY,2017-07-03 06:27:27
595689a7e4b007e80dc13c44,5945552ee4b0db45c711c290,1498483110946,WAITING,DELIVERY,2017-07-01 00:25:59
595689c4e4b0d74b13f6393f,5945552ee4b0db45c711c290,1498483110946,WAITING,DELIVERY,2017-07-01 00:26:28
59569d77e4b0e9517d6bad9a,5950fa79e4b0b130040351bf,1498483110946,WAITING,DELIVERY,2017-07-01 01:50:31
59569d4fe4b0d5a5c805cce9,5950fa79e4b0b130040351bf,1498483110946,WAITING,DELIVERY,2017-07-01 01:49:51
59569fc1e4b0e9517d6badb8,592df906e4b09c162d709790,1498463411679,WAITING,DELIVERY,2017-07-01 02:00:17
5956ed01e4b0e9517d6baee4,592db0f5e4b0a4ee112b8abf,1498447694156,WAITING,DELIVERY,2017-07-01 07:29:53
59570fb6e4b03df509b8fa9a,593fcd11e4b09485024fdf3b,1498483110946,WAITING,DELIVERY,2017-07-01 09:57:58
59570782e4b007e80dc1401e,592de7d4e4b09c162d70939f,1498462885172,WAITING,DELIVERY,2017-07-01 09:22:58
59571892e4b007e80dc14186,5955d2cce4b03f87dbd91c90,1498483110946,WAITING,DELIVERY,2017-07-01 10:35:46
595728f2e4b0d74b13f640a5,5957282ae4b0d7f3f9e478be,1498801602965,WAITING,USERRECV,2017-07-01 11:45:38
59572a65e4b0d7f3f9e47923,59572607e4b0d7f3f9e4783e,1498801602965,WAITING,USERRECV,2017-07-01 11:51:49
5957291fe4b0cc171ed736c6,593b7c85e4b024ae2fe56272,1498801602965,WAITING,USERRECV,2017-07-01 11:46:23
59572793e4b03f87dbd930a4,594f4d43e4b0db45c713043d,1498801602965,WAITING,USERRECV,2017-07-01 11:39:47
59572b24e4b03f87dbd93147,59572abee4b0cc171ed73714,1498801602965,WAITING,USERRECV,2017-07-01 11:55:00
5957299de4b03df509b8fddc,592fc7abe4b0a4ee112c6f8c,1498801602965,WAITING,USERRECV,2017-07-01 11:48:29
59572c24e4b0d5a5c805d3b6,5931499fe4b09c162d71e3a6,1498801602965,WAITING,USERRECV,2017-07-01 11:59:16
595729eee4b03f87dbd93126,5957255de4b01cb1aa77790c,1498801602965,WAITING,USERRECV,2017-07-01 11:49:50
59572c01e4b0d74b13f6410c,59572171e4b03df509b8fc9d,1498801602965,WAITING,USERRECV,2017-07-01 11:58:41
595726afe4b007e80dc1432a,5951cd7ce4b0db45c7136431,1498801602965,WAITING,USERRECV,2017-07-01 11:35:59
59572745e4b0d5a5c805d2c6,595726ebe4b0cc171ed73627,1498801602965,WAITING,USERRECV,2017-07-01 11:38:29
59572944e4b0d74b13f640ab,59572805e4b03df509b8fd92,1498801602965,WAITING,USERRECV,2017-07-01 11:47:00
595727dfe4b007e80dc1435d,5957226ae4b0cc171ed73577,1498801602965,WAITING,USERRECV,2017-07-01 11:41:03
595726a1e4b01cb1aa777938,5950fa79e4b0b130040351bf,1498801602965,WAITING,USERRECV,2017-07-01 11:35:45
59572852e4b0e9517d6bb37d,592f9662e4b09c162d715ac3,1498837653512,DELIVERED,USERRECV,2017-07-01 11:42:58
59568e36e4b03f87dbd92a8e,59531ebbe4b0db45c71398ab,1498483110946,WAITING,DELIVERY,2017-07-01 00:45:26
59568977e4b0d5a5c805cb7e,5945552ee4b0db45c711c290,1498483110946,WAITING,DELIVERY,2017-07-01 00:25:11
59569df5e4b0cc171ed73029,5950fa79e4b0b130040351bf,1498483110946,WAITING,DELIVERY,2017-07-01 01:52:37
59569fa4e4b01cb1aa777439,59496fece4b0db45c7124cd7,1498447694156,WAITING,DELIVERY,2017-07-01 01:59:48
5956ec60e4b03f87dbd92cc2,592db0f5e4b0a4ee112b8abf,1498447694156,WAITING,DELIVERY,2017-07-01 07:27:12
5956ed20e4b007e80dc13f32,592db0f5e4b0a4ee112b8abf,1498447694156,WAITING,DELIVERY,2017-07-01 07:30:24
59572792e4b03f87dbd930a2,594fbad1e4b0b1300403240d,1498801602965,WAITING,USERRECV,2017-07-01 11:39:46
59572af8e4b03df509b8fe22,592e744de4b0a4ee112be95d,1498801602965,WAITING,USERRECV,2017-07-01 11:54:16
59572c1fe4b01cb1aa777a1d,5942aaace4b0db45c7116fcb,1498801602965,WAITING,USERRECV,2017-07-01 11:59:11
5957277fe4b0d74b13f6405d,59559529e4b0f93e9119bd4b,1498801602965,WAITING,USERRECV,2017-07-01 11:39:27
59571f1fe4b0e9517d6bb249,592db1fce4b09c162d708a95,1498801602965,WAITING,USERRECV,2017-07-01 11:03:43
595728f8e4b0cc171ed736b8,595663b4e4b0d74b13f63629,1498801602965,WAITING,USERRECV,2017-07-01 11:45:44
59572776e4b0e9517d6bb33a,59572610e4b0d7f3f9e47847,1498801602965,WAITING,USERRECV,2017-07-01 11:39:18
59572c3fe4b03df509b8fe5f,5956effde4b0cc171ed731a0,1498801602965,WAITING,USERRECV,2017-07-01 11:59:43
59571e64e4b0d5a5c805d17f,592da035e4b0a4ee112b8505,1498801602965,WAITING,USERRECV,2017-07-01 11:00:36
5957357ce4b03df509b8ffc9,5957255de4b01cb1aa77790c,1498837653512,DELIVERED,USERRECV,2017-07-01 12:39:08
5957386ae4b0e9517d6bb691,592e0048e4b0a4ee112b9913,1498837653512,DELIVERED,USERRECV,2017-07-01 12:51:38
59573568e4b03f87dbd93349,595727ffe4b03f87dbd930b5,1498801602965,WAITING,USERRECV,2017-07-01 12:38:48
595736a9e4b0d5a5c805d565,592da6e4e4b09c162d708759,1498808862213,WAITING,USERRECV,2017-07-01 12:44:09
59573a41e4b01cb1aa777ccf,594fc4fbe4b0b13004032644,1498837653512,DELIVERED,USERRECV,2017-07-01 12:59:29
595733f9e4b0d74b13f64265,592ec542e4b09c162d711422,1498801602965,WAITING,USERRECV,2017-07-01 12:32:41
59572c5ce4b03df509b8fe68,593ce043e4b024ae2fe5a39b,1498808862213,WAITING,USERRECV,2017-07-01 12:00:12
595735dae4b03f87dbd93374,59568952e4b03df509b8f646,1498447694156,WAITING,DELIVERY,2017-07-01 12:40:42
59574352e4b03f87dbd935f5,5957418ae4b0e9517d6bb857,1498837653512,DELIVERED,USERRECV,2017-07-01 13:38:10
59573cdde4b007e80dc1472d,595509f1e4b0db45c71408ff,1498637637799,DELIVERED,USERRECV,2017-07-01 13:10:37
5957425fe4b0d5a5c805d7a1,592db1fce4b09c162d708a95,1498637637799,DELIVERED,USERRECV,2017-07-01 13:34:07
59573b4ae4b007e80dc146e7,59573346e4b007e80dc145a1,1498447694156,WAITING,DELIVERY,2017-07-01 13:03:54
595744d6e4b0f93e9119d89b,59566094e4b0d74b13f635f7,1498837653512,DELIVERED,USERRECV,2017-07-01 13:44:38
5957472fe4b0d5a5c805d86e,59573aeee4b0d7f3f9e47c4c,1498837653512,DELIVERED,USERRECV,2017-07-01 13:54:39
5957546be4b0d5a5c805da4c,5950aa82e4b0db45c7132cf2,1498837653512,DELIVERED,USERRECV,2017-07-01 14:51:07
59570f4ee4b0d7f3f9e47579,592e3df1e4b0a4ee112bc86a,1498462885172,WAITING,USERRECV,2017-07-01 09:56:14
59570f96e4b03f87dbd92e3f,593fcd11e4b09485024fdf3b,1498463411679,WAITING,DELIVERY,2017-07-01 09:57:26
59572a43e4b007e80dc143d9,5936c9abe4b0c2218ce7fd53,1498801602965,WAITING,USERRECV,2017-07-01 11:51:15
5957228de4b007e80dc142b1,59550e92e4b0db45c7140ab8,1498483110946,WAITING,DELIVERY,2017-07-01 11:18:21
59572a74e4b0cc171ed73706,592da122e4b09c162d708602,1498837653512,DELIVERED,USERRECV,2017-07-01 11:52:04
5957247be4b0d7f3f9e47819,59571ea9e4b0d5a5c805d187,1498801602965,WAITING,USERRECV,2017-07-01 11:26:35
59572769e4b0d74b13f6405a,592daf42e4b0a4ee112b8a3e,1498801602965,WAITING,USERRECV,2017-07-01 11:39:05
59572a3ce4b0f93e9119d3de,5942904ae4b0db45c71169eb,1498801602965,WAITING,USERRECV,2017-07-01 11:51:08
595727f4e4b0f93e9119d370,594e55b7e4b0db45c712f02b,1498801602965,WAITING,USERRECV,2017-07-01 11:41:24
59571eb8e4b0e9517d6bb235,592da691e4b0a4ee112b86bb,1498801602965,WAITING,USERRECV,2017-07-01 11:02:00
59572ab5e4b0f93e9119d3f4,5957294ae4b0cc171ed736cc,1498801602965,WAITING,USERRECV,2017-07-01 11:53:09
59572b5fe4b0f93e9119d420,5940221de4b0db45c7110518,1498801602965,WAITING,USERRECV,2017-07-01 11:55:59
595726eee4b0d5a5c805d2a9,592dc7d9e4b0a4ee112b91c8,1498801602965,WAITING,USERRECV,2017-07-01 11:37:02
595727cbe4b01cb1aa777967,5956ffd9e4b0d74b13f63cc3,1498801602965,WAITING,USERRECV,2017-07-01 11:40:43
595727bfe4b0d7f3f9e478a1,592e0a73e4b0a4ee112b9de2,1498837653512,DELIVERED,USERRECV,2017-07-01 11:40:31
59572a3ce4b0f93e9119d3dc,5931f039e4b0a4ee112d14b7,1498801602965,WAITING,USERRECV,2017-07-01 11:51:08
59572bf3e4b0cc171ed73771,592da0bae4b0a4ee112b8545,1498801602965,WAITING,USERRECV,2017-07-01 11:58:27
59572c41e4b0f93e9119d44e,595728f9e4b0f93e9119d39c,1498801602965,WAITING,USERRECV,2017-07-01 11:59:45
5957269ce4b0e9517d6bb321,593fec94e4b0db45c710f6e6,1498801602965,WAITING,USERRECV,2017-07-01 11:35:40
59571f8ee4b0f93e9119d275,593a415de4b024ae2fe5263d,1498801602965,WAITING,USERRECV,2017-07-01 11:05:34
59572b9de4b0f93e9119d424,59565e61e4b0cc171ed72b20,1498801602965,WAITING,USERRECV,2017-07-01 11:57:01
59572836e4b007e80dc14385,592f9662e4b09c162d715ac3,1498801602965,WAITING,USERRECV,2017-07-01 11:42:30
595728dde4b0cc171ed736a7,595727f6e4b007e80dc14362,1498801602965,WAITING,USERRECV,2017-07-01 11:45:17
59572c33e4b0d5a5c805d3bd,59572b2ae4b03df509b8fe33,1498801602965,WAITING,USERRECV,2017-07-01 11:59:31
59572ba8e4b0d7f3f9e4795f,59572a74e4b03df509b8fe09,1498801602965,WAITING,USERRECV,2017-07-01 11:57:12
595752b7e4b03df509b90470,59311100e4b0a4ee112cd35f,1498837653512,DELIVERED,USERRECV,2017-07-01 14:43:51
59575325e4b007e80dc14ab2,5955c7c2e4b0f93e9119bf70,1498637637799,WAITING,USERRECV,2017-07-01 14:45:41
595761ffe4b0d7f3f9e48253,59574010e4b0d74b13f644bc,1498837653512,DELIVERED,USERRECV,2017-07-01 15:49:03
59575ac0e4b03df509b90577,59574544e4b03f87dbd93649,1498837653512,DELIVERED,USERRECV,2017-07-01 15:18:08
59576ee3e4b0e9517d6bbf0e,5931927fe4b0a4ee112d046a,1498483110946,WAITING,DELIVERY,2017-07-01 16:44:03
59576a6de4b0d74b13f64b69,59388883e4b0a0f774fddf49,1498637637799,DELIVERED,USERRECV,2017-07-01 16:25:01
59576ab3e4b0e9517d6bbe75,592ff812e4b09c162d717db5,1498637637799,DELIVERED,USERRECV,2017-07-01 16:26:11
59576fa6e4b007e80dc14e2a,595767dee4b01cb1aa7782f0,1498637637799,DELIVERED,USERRECV,2017-07-01 16:47:18
59576961e4b0cc171ed74129,59576379e4b0e9517d6bbd06,1498462885172,WAITING,DELIVERY,2017-07-01 16:20:33
59577c57e4b0cc171ed74331,593174f2e4b09c162d71f424,1498637637799,DELIVERED,USERRECV,2017-07-01 17:41:27
59577329e4b0cc171ed7424e,59438762e4b0db45c7118987,1498447694156,WAITING,DELIVERY,2017-07-01 17:02:17
59577e73e4b03df509b90952,59573c1fe4b01cb1aa777d2d,1498637637799,DELIVERED,USERRECV,2017-07-01 17:50:27
59572584e4b03df509b8fd13,59571716e4b0d5a5c805d078,1498837653512,DELIVERED,USERRECV,2017-07-01 11:31:00
59578c78e4b03df509b90be7,593fa440e4b09485024fd81d,1498461455280,WAITING,DELIVERY,2017-07-01 18:50:16
5957812de4b03df509b90a59,592fcf56e4b0a4ee112c72e8,1498637637799,DELIVERED,USERRECV,2017-07-01 18:02:05
595784eae4b03f87dbd93fc0,592da02be4b09c162d708589,1498637637799,DELIVERED,USERRECV,2017-07-01 18:18:02
59578beae4b0cc171ed7457d,593fa440e4b09485024fd81d,1498483110946,WAITING,DELIVERY,2017-07-01 18:47:54
5957821ee4b0d74b13f64e99,59571923e4b0d5a5c805d0db,1498637637799,DELIVERED,USERRECV,2017-07-01 18:06:06
59578b4be4b0d7f3f9e48845,593fa440e4b09485024fd81d,1498483110946,WAITING,DELIVERY,2017-07-01 18:45:15
59578bcde4b0e9517d6bc2e9,592f9662e4b09c162d715ac3,1498463838024,WAITING,DELIVERY,2017-07-01 18:47:25
59571e67e4b0d5a5c805d180,595114fce4b0db45c71345f3,1498447694156,WAITING,DELIVERY,2017-07-01 11:00:39
59572a69e4b0cc171ed73703,59571c31e4b01cb1aa7777f0,1498801602965,WAITING,USERRECV,2017-07-01 11:51:53
59572cd0e4b0e9517d6bb453,592e26bfe4b09c162d70b489,1498808862213,WAITING,USERRECV,2017-07-01 12:02:08
